trace_name,source_magnitude
C:/Users/evano/Documents/MAGNITUDO/img/FSK.HP_20150205163601_EV.png,3.7
C:/Users/evano/Documents/MAGNITUDO/img/FSK.HP_20150205163604_EV.png,3.7
C:/Users/evano/Documents/MAGNITUDO/img/FSK.HP_20150319070623_EV.png,3.1
C:/Users/evano/Documents/MAGNITUDO/img/FSK.HP_20150319070624_EV.png,3.1
C:/Users/evano/Documents/MAGNITUDO/img/FSK.HP_20150319070625_EV.png,3.1
C:/Users/evano/Documents/MAGNITUDO/img/FSK.HP_20150331154834_EV.png,4.9
C:/Users/evano/Documents/MAGNITUDO/img/FSK.HP_20150331154835_EV.png,4.9
C:/Users/evano/Documents/MAGNITUDO/img/FSK.HP_20150331154837_EV.png,4.9
C:/Users/evano/Documents/MAGNITUDO/img/FSK.HP_20150331154838_EV.png,4.9
C:/Users/evano/Documents/MAGNITUDO/img/FSK.HP_20150401104211_EV.png,3.7
C:/Users/evano/Documents/MAGNITUDO/img/FSK.HP_20150401104212_EV.png,3.7
C:/Users/evano/Documents/MAGNITUDO/img/FSK.HP_20150401104213_EV.png,3.7
C:/Users/evano/Documents/MAGNITUDO/img/FSK.HP_20150401104214_EV.png,3.7
C:/Users/evano/Documents/MAGNITUDO/img/FSK.HP_20150401104215_EV.png,3.7
C:/Users/evano/Documents/MAGNITUDO/img/FSK.HP_20150401104216_EV.png,3.7
C:/Users/evano/Documents/MAGNITUDO/img/FSK.HP_20150404043814_EV.png,4.5
C:/Users/evano/Documents/MAGNITUDO/img/FSK.HP_20150404043815_EV.png,4.5
C:/Users/evano/Documents/MAGNITUDO/img/FSK.HP_20150404043818_EV.png,4.5
C:/Users/evano/Documents/MAGNITUDO/img/FSSB.IV_20061021085517_EV.png,3.7
C:/Users/evano/Documents/MAGNITUDO/img/FUR.CI_20140118063732_EV.png,3.1
C:/Users/evano/Documents/MAGNITUDO/img/G15A.TA_20080325092201_EV.png,3.1
C:/Users/evano/Documents/MAGNITUDO/img/G22A.TA_20090822154850_EV.png,4
C:/Users/evano/Documents/MAGNITUDO/img/G22A.TA_20090822154852_EV.png,4
C:/Users/evano/Documents/MAGNITUDO/img/GC02.OK_20141119141727_EV.png,3.2
C:/Users/evano/Documents/MAGNITUDO/img/GC02.OK_20141125144336_EV.png,3.6
C:/Users/evano/Documents/MAGNITUDO/img/GC02.OK_20141125233246_EV.png,4.3
C:/Users/evano/Documents/MAGNITUDO/img/GC02.OK_20150101144401_EV.png,3.5
C:/Users/evano/Documents/MAGNITUDO/img/GC02.OK_20150101144402_EV.png,3.5
C:/Users/evano/Documents/MAGNITUDO/img/GC02.OK_20150101144403_EV.png,3.5
C:/Users/evano/Documents/MAGNITUDO/img/GC02.OK_20150101144405_EV.png,3.5
C:/Users/evano/Documents/MAGNITUDO/img/GC02.OK_20150113095939_EV.png,3.6
C:/Users/evano/Documents/MAGNITUDO/img/GC02.OK_20150113095940_EV.png,3.6
C:/Users/evano/Documents/MAGNITUDO/img/GC02.OK_20150113095944_EV.png,3.6
C:/Users/evano/Documents/MAGNITUDO/img/GC02.OK_20150317055003_EV.png,3.2
C:/Users/evano/Documents/MAGNITUDO/img/GC02.OK_20150317055005_EV.png,3.2
C:/Users/evano/Documents/MAGNITUDO/img/GC02.OK_20150317055006_EV.png,3.2
C:/Users/evano/Documents/MAGNITUDO/img/GC02.OK_20150317055008_EV.png,3.2
C:/Users/evano/Documents/MAGNITUDO/img/GC02.OK_20150317055010_EV.png,3.2
C:/Users/evano/Documents/MAGNITUDO/img/GC02.OK_20150323072422_EV.png,3.5
C:/Users/evano/Documents/MAGNITUDO/img/GC02.OK_20150323072424_EV.png,3.5
C:/Users/evano/Documents/MAGNITUDO/img/GC02.OK_20150323161812_EV.png,3.3
C:/Users/evano/Documents/MAGNITUDO/img/GC02.OK_20150323161814_EV.png,3.3
C:/Users/evano/Documents/MAGNITUDO/img/GC02.OK_20150323161815_EV.png,3.3
C:/Users/evano/Documents/MAGNITUDO/img/GC02.OK_20150323162337_EV.png,3.1
C:/Users/evano/Documents/MAGNITUDO/img/GC02.OK_20150323162340_EV.png,3.1
C:/Users/evano/Documents/MAGNITUDO/img/GC02.OK_20150323162341_EV.png,3.1
C:/Users/evano/Documents/MAGNITUDO/img/GC02.OK_20150324194825_EV.png,3.8
C:/Users/evano/Documents/MAGNITUDO/img/GC02.OK_20150324194826_EV.png,3.8
C:/Users/evano/Documents/MAGNITUDO/img/GC02.OK_20150324194827_EV.png,3.8
C:/Users/evano/Documents/MAGNITUDO/img/GC02.OK_20150324194828_EV.png,3.8
C:/Users/evano/Documents/MAGNITUDO/img/GC02.OK_20150402021041_EV.png,3.3
C:/Users/evano/Documents/MAGNITUDO/img/GC02.OK_20150402021043_EV.png,3.3
C:/Users/evano/Documents/MAGNITUDO/img/GC02.OK_20150402021046_EV.png,3.3
C:/Users/evano/Documents/MAGNITUDO/img/GC02.OK_20150412121030_EV.png,3.1
C:/Users/evano/Documents/MAGNITUDO/img/GC02.OK_20150420120822_EV.png,3.6
C:/Users/evano/Documents/MAGNITUDO/img/GC02.OK_20150420120826_EV.png,3.6
C:/Users/evano/Documents/MAGNITUDO/img/GC02.OK_20150428221850_EV.png,3.8
C:/Users/evano/Documents/MAGNITUDO/img/GNW.UW_20140917100606_EV.png,3.7
C:/Users/evano/Documents/MAGNITUDO/img/GO01.C_20120403072515_EV.png,5
C:/Users/evano/Documents/MAGNITUDO/img/GO01.C_20120403072519_EV.png,5
C:/Users/evano/Documents/MAGNITUDO/img/GO01.C_20130723051124_EV.png,4.5
C:/Users/evano/Documents/MAGNITUDO/img/GO01.C_20130723051127_EV.png,4.5
C:/Users/evano/Documents/MAGNITUDO/img/GO01.C_20130723101216_EV.png,3.5
C:/Users/evano/Documents/MAGNITUDO/img/GO01.C_20130723101221_EV.png,3.5
C:/Users/evano/Documents/MAGNITUDO/img/GO01.C_20130805072945_EV.png,4.6
C:/Users/evano/Documents/MAGNITUDO/img/GO01.C_20130805072947_EV.png,4.6
C:/Users/evano/Documents/MAGNITUDO/img/GO01.C_20130807082002_EV.png,4.5
C:/Users/evano/Documents/MAGNITUDO/img/GO01.C_20130807082006_EV.png,4.5
C:/Users/evano/Documents/MAGNITUDO/img/GO01.C_20130807082007_EV.png,4.5
C:/Users/evano/Documents/MAGNITUDO/img/GO01.C_20130807082008_EV.png,4.5
C:/Users/evano/Documents/MAGNITUDO/img/GO01.C_20130821141929_EV.png,3.8
C:/Users/evano/Documents/MAGNITUDO/img/GO01.C_20130821141930_EV.png,3.8
C:/Users/evano/Documents/MAGNITUDO/img/GO01.C_20130907191337_EV.png,4.8
C:/Users/evano/Documents/MAGNITUDO/img/GO01.C_20130907191341_EV.png,4.8
C:/Users/evano/Documents/MAGNITUDO/img/GO01.C_20130907195837_EV.png,3.8
C:/Users/evano/Documents/MAGNITUDO/img/GO01.C_20130907195838_EV.png,3.8
C:/Users/evano/Documents/MAGNITUDO/img/GO01.C_20131015060319_EV.png,3.6
C:/Users/evano/Documents/MAGNITUDO/img/GO01.C_20140123234208_EV.png,3.2
C:/Users/evano/Documents/MAGNITUDO/img/GO01.C_20140407210319_EV.png,3.5
C:/Users/evano/Documents/MAGNITUDO/img/GO01.C_20140712065534_EV.png,4.19
C:/Users/evano/Documents/MAGNITUDO/img/GO01.C_20141007050918_EV.png,5.4
C:/Users/evano/Documents/MAGNITUDO/img/GO03.C_20120805091522_EV.png,3.3
C:/Users/evano/Documents/MAGNITUDO/img/GO03.C_20120805091523_EV.png,3.3
C:/Users/evano/Documents/MAGNITUDO/img/GO03.C_20150420161837_EV.png,4
C:/Users/evano/Documents/MAGNITUDO/img/GO05.C_20120427175823_EV.png,4.7
C:/Users/evano/Documents/MAGNITUDO/img/GO05.C_20120427175826_EV.png,4.7
C:/Users/evano/Documents/MAGNITUDO/img/GO05.C_20120512052733_EV.png,4
C:/Users/evano/Documents/MAGNITUDO/img/GO05.C_20120512052734_EV.png,4
C:/Users/evano/Documents/MAGNITUDO/img/GO05.C_20120512052735_EV.png,4
C:/Users/evano/Documents/MAGNITUDO/img/GO05.C_20120512052738_EV.png,4
C:/Users/evano/Documents/MAGNITUDO/img/GO05.C_20130121013845_EV.png,3.8
C:/Users/evano/Documents/MAGNITUDO/img/GO05.C_20130121013848_EV.png,3.8
C:/Users/evano/Documents/MAGNITUDO/img/GO05.C_20130420080906_EV.png,3.9
C:/Users/evano/Documents/MAGNITUDO/img/GO05.C_20130420080908_EV.png,3.9
C:/Users/evano/Documents/MAGNITUDO/img/GO05.C_20140304112418_EV.png,4.9
C:/Users/evano/Documents/MAGNITUDO/img/GO05.C_20140304112421_EV.png,4.9
C:/Users/evano/Documents/MAGNITUDO/img/GO05.C_20140607135517_EV.png,4.6
C:/Users/evano/Documents/MAGNITUDO/img/GR2.CI_20140317132535_EV.png,4.4
C:/Users/evano/Documents/MAGNITUDO/img/GRA.CI_20120927083629_EV.png,3.4
C:/Users/evano/Documents/MAGNITUDO/img/GSH.GR_19980731020150_EV.png,3.1
C:/Users/evano/Documents/MAGNITUDO/img/GSTD.AV_20110210142148_EV.png,4.1
C:/Users/evano/Documents/MAGNITUDO/img/GSTD.AV_20110210142150_EV.png,4.1
C:/Users/evano/Documents/MAGNITUDO/img/GSTD.AV_20120307040845_EV.png,3.5
C:/Users/evano/Documents/MAGNITUDO/img/GSTD.AV_20120307040847_EV.png,3.5
C:/Users/evano/Documents/MAGNITUDO/img/GSTD.AV_20140428062414_EV.png,4
C:/Users/evano/Documents/MAGNITUDO/img/GUDG.GO_20141019031714_EV.png,3.7
C:/Users/evano/Documents/MAGNITUDO/img/GUIV.VE_20060412103107_EV.png,3.6
C:/Users/evano/Documents/MAGNITUDO/img/HATC.BK_20070507075254_EV.png,3.6
C:/Users/evano/Documents/MAGNITUDO/img/HBAR.NM_20130223222833_EV.png,3.7
C:/Users/evano/Documents/MAGNITUDO/img/HBAR.NM_20130717201027_EV.png,3.9
C:/Users/evano/Documents/MAGNITUDO/img/HBAR.NM_20130717201028_EV.png,3.9
C:/Users/evano/Documents/MAGNITUDO/img/HBAR.NM_20130717201031_EV.png,3.2
C:/Users/evano/Documents/MAGNITUDO/img/HDA.AK_20120710145619_EV.png,3.6
C:/Users/evano/Documents/MAGNITUDO/img/HIN.AK_20120723101314_EV.png,3.7
C:/Users/evano/Documents/MAGNITUDO/img/HIN.AK_20120723101315_EV.png,3.9
C:/Users/evano/Documents/MAGNITUDO/img/HIN.AK_20120723101317_EV.png,3.9
C:/Users/evano/Documents/MAGNITUDO/img/HLL.CI_20120907070303_EV.png,3.4
C:/Users/evano/Documents/MAGNITUDO/img/HLL.CI_20140317132529_EV.png,4.4
C:/Users/evano/Documents/MAGNITUDO/img/HLPD.HV_20161002025019_EV.png,3.2
C:/Users/evano/Documents/MAGNITUDO/img/HOM.AK_20120508200515_EV.png,4
C:/Users/evano/Documents/MAGNITUDO/img/HOM.AK_20120508200517_EV.png,4
C:/Users/evano/Documents/MAGNITUDO/img/HOPS.BK_20121113133957_EV.png,3.3
C:/Users/evano/Documents/MAGNITUDO/img/HORT.HT_20090621224846_EV.png,3.4
C:/Users/evano/Documents/MAGNITUDO/img/HORT.HT_20121021044327_EV.png,3.3
C:/Users/evano/Documents/MAGNITUDO/img/HORT.HT_20121021044329_EV.png,3.3
C:/Users/evano/Documents/MAGNITUDO/img/HVU.UU_20080615192720_EV.png,3.1
C:/Users/evano/Documents/MAGNITUDO/img/I23A.TA_20090110192259_EV.png,3.1
C:/Users/evano/Documents/MAGNITUDO/img/I23A.TA_20090808182456_EV.png,3.1
C:/Users/evano/Documents/MAGNITUDO/img/I23A.TA_20090809174438_EV.png,3.2
C:/Users/evano/Documents/MAGNITUDO/img/I23K.TA_20141021003655_EV.png,4.9
C:/Users/evano/Documents/MAGNITUDO/img/I23K.TA_20141023163022_EV.png,5
C:/Users/evano/Documents/MAGNITUDO/img/I23K.TA_20141023172521_EV.png,3.4
C:/Users/evano/Documents/MAGNITUDO/img/IBP.CI_20100522045313_EV.png,4.1
C:/Users/evano/Documents/MAGNITUDO/img/IBP.CI_20100615045938_EV.png,4.1
C:/Users/evano/Documents/MAGNITUDO/img/IBP.CI_20100615081442_EV.png,3.2
C:/Users/evano/Documents/MAGNITUDO/img/IBP.CI_20100615081645_EV.png,4
C:/Users/evano/Documents/MAGNITUDO/img/IBP.CI_20100615081646_EV.png,4
C:/Users/evano/Documents/MAGNITUDO/img/IDO.CI_20120826095308_EV.png,3.3
C:/Users/evano/Documents/MAGNITUDO/img/IKP.CI_20121002082812_EV.png,4.21
C:/Users/evano/Documents/MAGNITUDO/img/IL31.IM_20140529160641_EV.png,3.6
C:/Users/evano/Documents/MAGNITUDO/img/IP01.YC_20120130233938_EV.png,3.1
C:/Users/evano/Documents/MAGNITUDO/img/IP01.YC_20120130233942_EV.png,3.1
C:/Users/evano/Documents/MAGNITUDO/img/IP03.YC_20120130233938_EV.png,3.1
C:/Users/evano/Documents/MAGNITUDO/img/IP03.YC_20120130233940_EV.png,3.1
C:/Users/evano/Documents/MAGNITUDO/img/IP04.YC_20120130233940_EV.png,3.1
C:/Users/evano/Documents/MAGNITUDO/img/IP04.YC_20120130233943_EV.png,3.1
C:/Users/evano/Documents/MAGNITUDO/img/IP07.YC_20120130233940_EV.png,3.1
C:/Users/evano/Documents/MAGNITUDO/img/IP07.YC_20120130233941_EV.png,3.1
C:/Users/evano/Documents/MAGNITUDO/img/IPT.CI_20120428150723_EV.png,3.82
C:/Users/evano/Documents/MAGNITUDO/img/IPT.CI_20140116094956_EV.png,3.2
C:/Users/evano/Documents/MAGNITUDO/img/ISA.CI_20131010013414_EV.png,3.5
C:/Users/evano/Documents/MAGNITUDO/img/ISA.CI_20131010013415_EV.png,3.5
C:/Users/evano/Documents/MAGNITUDO/img/ISA.CI_20140101154711_EV.png,3.02
C:/Users/evano/Documents/MAGNITUDO/img/ISA.CI_20140101154713_EV.png,3.02
C:/Users/evano/Documents/MAGNITUDO/img/ITM.HL_20040301003554_EV.png,5.1
C:/Users/evano/Documents/MAGNITUDO/img/ITM.HL_20040731193135_EV.png,3.1
C:/Users/evano/Documents/MAGNITUDO/img/ITM.HL_20070518053352_EV.png,3.1
C:/Users/evano/Documents/MAGNITUDO/img/ITM.HL_20080608073914_EV.png,3.6
C:/Users/evano/Documents/MAGNITUDO/img/ITM.HL_20080703040712_EV.png,3.7
C:/Users/evano/Documents/MAGNITUDO/img/ITM.HL_20100120165515_EV.png,4.3
C:/Users/evano/Documents/MAGNITUDO/img/IVE.AV_20100727091507_EV.png,4.4
C:/Users/evano/Documents/MAGNITUDO/img/IVE.AV_20100814110309_EV.png,4.6
C:/Users/evano/Documents/MAGNITUDO/img/IVE.AV_20100915160648_EV.png,5
C:/Users/evano/Documents/MAGNITUDO/img/IVE.AV_20120309142919_EV.png,3.4
C:/Users/evano/Documents/MAGNITUDO/img/IVE.AV_20130825174912_EV.png,4.6
C:/Users/evano/Documents/MAGNITUDO/img/IVE.AV_20130825174915_EV.png,4.6
C:/Users/evano/Documents/MAGNITUDO/img/IVE.AV_20131118021635_EV.png,3.7
C:/Users/evano/Documents/MAGNITUDO/img/IVE.AV_20131118021637_EV.png,3.7
C:/Users/evano/Documents/MAGNITUDO/img/IVE.AV_20141120072929_EV.png,3.7
C:/Users/evano/Documents/MAGNITUDO/img/J17A.TA_20090321084742_EV.png,3.1
C:/Users/evano/Documents/MAGNITUDO/img/JCC.BK_20121021204004_EV.png,3.5
C:/Users/evano/Documents/MAGNITUDO/img/JCUZ.HV_20130105143710_EV.png,3.9
C:/Users/evano/Documents/MAGNITUDO/img/JCUZ.HV_20130105143715_EV.png,3.9
C:/Users/evano/Documents/MAGNITUDO/img/JCUZ.HV_20150124083014_EV.png,3.9
C:/Users/evano/Documents/MAGNITUDO/img/JCUZ.HV_20150124083016_EV.png,3.9
C:/Users/evano/Documents/MAGNITUDO/img/JCUZ.HV_20150124083019_EV.png,3.9
C:/Users/evano/Documents/MAGNITUDO/img/JLU.UU_20140314160350_EV.png,3.5
C:/Users/evano/Documents/MAGNITUDO/img/JRC2.CI_20121005011715_EV.png,3.5
C:/Users/evano/Documents/MAGNITUDO/img/JRC2.CI_20121130103957_EV.png,3.7
C:/Users/evano/Documents/MAGNITUDO/img/JRC2.CI_20121202102031_EV.png,3.6
C:/Users/evano/Documents/MAGNITUDO/img/JSA.GB_20140711115427_EV.png,3.69
C:/Users/evano/Documents/MAGNITUDO/img/KABU.AV_20121022081904_EV.png,4.1
C:/Users/evano/Documents/MAGNITUDO/img/KABU.AV_20121022081906_EV.png,4.1
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20080229024908_EV.png,3.7
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20080301092821_EV.png,3.1
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20080403143311_EV.png,3.7
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20080430232752_EV.png,3.36
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20080607055345_EV.png,3.8
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20080618185947_EV.png,3.5
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20080626114307_EV.png,3.5
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20080627122528_EV.png,3.7
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20080706173422_EV.png,3.1
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20090324234826_EV.png,3.5
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20090501144105_EV.png,3.5
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20090624055005_EV.png,3.8
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20090629202057_EV.png,3.8
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20090629210814_EV.png,3.8
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20090703130140_EV.png,3.6
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20090704083759_EV.png,3.6
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20090705150044_EV.png,3.9
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20090712023705_EV.png,3.2
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20090928115906_EV.png,3.6
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20091018065414_EV.png,3.1
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20091020064938_EV.png,3.8
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20091116183042_EV.png,4.15
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20100112042531_EV.png,3.5
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20100118161609_EV.png,3.8
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20100118172004_EV.png,3.6
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20100118172704_EV.png,3.7
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20100118173530_EV.png,3.5
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20100118231202_EV.png,3.5
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20100118231751_EV.png,3.8
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20100119033506_EV.png,3.3
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20100119073149_EV.png,3.4
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20100119213513_EV.png,3.7
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20100120073234_EV.png,3.5
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20100120075426_EV.png,3.3
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20100121134248_EV.png,3.6
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20100122005027_EV.png,5
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20100122012013_EV.png,3.8
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20100122012712_EV.png,3.9
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20100122015257_EV.png,3.6
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20100122025838_EV.png,3.5
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20100122034355_EV.png,3.6
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20100122043732_EV.png,4.2
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20100122073004_EV.png,3.8
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20100122081946_EV.png,3.7
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20100122094308_EV.png,3.7
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20100122105330_EV.png,4.3
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20100122124232_EV.png,3.7
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20100122181414_EV.png,3.7
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20100129074402_EV.png,3.4
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20100206113049_EV.png,3.7
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20100208112923_EV.png,3.6
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20100308131154_EV.png,4.5
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20100320212028_EV.png,3.5
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20100323204147_EV.png,3.5
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20100404220552_EV.png,4.4
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20100410110326_EV.png,3.8
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20100426142050_EV.png,4.2
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20100616230025_EV.png,3.7
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20100622153138_EV.png,3.7
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20101028040444_EV.png,3.6
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20110204154823_EV.png,3.5
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20110204154826_EV.png,3.5
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20110205025231_EV.png,3.7
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20110205025232_EV.png,3.7
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20110927061603_EV.png,4
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20110927061604_EV.png,4
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20120121192448_EV.png,3.1
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20120121192450_EV.png,3.1
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20120416031941_EV.png,3.2
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20120416031942_EV.png,3.2
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20120416084017_EV.png,3.8
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20120416084018_EV.png,3.8
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20120416084019_EV.png,3.8
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20120416084020_EV.png,3.8
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20120416124752_EV.png,3.7
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20120416124754_EV.png,3.7
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20120425103405_EV.png,4.58
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20120425103409_EV.png,4.58
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20120908164007_EV.png,3.8
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20120908164009_EV.png,3.8
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20120908164011_EV.png,3.8
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20120919005531_EV.png,3.1
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20120919005534_EV.png,3.1
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20120921152116_EV.png,4.12
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20130128041358_EV.png,3.8
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20130128041400_EV.png,3.8
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20130128041402_EV.png,3.8
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20130128041403_EV.png,3.8
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20130128050351_EV.png,3.6
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20130128050355_EV.png,3.6
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20130206134350_EV.png,3.9
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20130206134352_EV.png,3.9
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20130320224127_EV.png,3.9
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20130320224129_EV.png,3.9
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20130528011254_EV.png,3.7
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20130528011256_EV.png,3.7
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20130528011259_EV.png,3.7
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20130531085719_EV.png,3.7
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20130531085722_EV.png,3.7
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20130616084051_EV.png,3.6
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20130616084052_EV.png,3.6
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20130616091546_EV.png,3.6
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20130616091547_EV.png,3.6
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20130627172437_EV.png,3.8
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20130627172441_EV.png,3.8
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20130714020621_EV.png,3.4
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20130714020622_EV.png,3.4
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20130714074653_EV.png,3.7
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20130714074654_EV.png,3.7
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20130714074655_EV.png,3.7
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20130714074657_EV.png,3.7
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20130715004403_EV.png,3.2
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20130715004408_EV.png,3.2
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20130715200750_EV.png,4.14
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20130715200751_EV.png,4.14
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20130715200753_EV.png,4.14
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20130715200754_EV.png,4.14
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20130716001126_EV.png,3.6
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20130716001127_EV.png,3.6
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20130724030129_EV.png,3.6
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20130724030130_EV.png,3.6
C:/Users/evano/Documents/MAGNITUDO/img/KALE.HA_20130926023433_EV.png,4.01
